Compound,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
CN(C)CC(C)(C)CN,5.527916666666666,0.26736111111111116,5.527916666666666,0.26736111111111116,0.6036719171646058,130.23499999999999,112.09099999999998,130.146998576,56,0,0.0038650499814547106,-0.3298917950179417,0.3298917950179417,0.0038650499814547106,1.3333333333333333,1.7777777777777777,1.8888888888888888,3.5767516140520192,76.98533616859814,7.491563831562721,6.9387774270626785,6.9387774270626785,3.97716239121621,3.3260100286671648,3.3260100286671648,3.6061207181470794,3.6061207181470794,1.2968447886699346,1.2968447886699346,0.920612052220445,0.920612052220445,-0.08,55.48686830125576,8.92,3.180475787948315,4.425050505050506,58.028628081425275,10.633577208012664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.847474399381248,26.055090840663734,6.544756405912575,0.0,0.0,0.0,0.0,4.899909730850478,11.148657946558965,13.847474399381248,27.18485677717953,0.0,0.0,0.0,5.733667477162185,0.0,0.0,0.0,32.08476650803001,0.0,5.41499046939678,13.847474399381248,0.0,0.0,0.0,0.0,29.259999999999998,0.0,0.0,0.0,5.41499046939678,0.0,13.08951281182515,0.0,0.0,0.0,32.84272809558611,5.733667477162185,0.0,0.0,2.1595833333333334,0.0,5.795277777777777,0.0,0.0,0.0,6.161388888888889,4.13375,1.0,9,2,2,0,0,0,0,0,0,2,1,2,3,0,0,0,0,0.5329,41.3894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nc1ccncc1,5.317777777777778,0.7592592592592595,5.317777777777778,0.7592592592592595,0.5126510027980979,94.11699999999999,88.06899999999999,94.053098192,36,0,0.03443645738909061,-0.39863899092187605,0.39863899092187605,0.03443645738909061,1.2857142857142858,1.8571428571428572,2.142857142857143,3.0214653097240864,136.00750422530467,5.112884175122364,3.8339649414480865,3.8339649414480865,3.393846850117352,2.049089849945428,2.049089849945428,1.2805469288332916,1.2805469288332916,0.7061039711245108,0.7061039711245108,0.3634448448027121,0.3634448448027121,-1.05,47.19725257297226,4.118067226890756,1.598931214740438,0.8918249573003468,41.99094179745619,5.733667477162185,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,0.0,0.0,12.13273413692322,18.081073417909714,0.0,0.0,5.687386274683562,0.0,4.9839785209472085,0.0,0.0,5.733667477162185,24.52642128014937,0.0,0.0,5.733667477162185,5.687386274683562,0.0,0.0,4.9839785209472085,0.0,0.0,0.0,24.52642128014937,0.0,0.0,0.0,38.91,0.0,0.0,0.0,0.0,0.0,5.687386274683562,0.0,24.52642128014937,0.0,4.9839785209472085,5.733667477162185,0.0,0.0,3.7655555555555553,0.0,6.077037037037037,0.0,3.5,3.324074074074074,0.0,0.0,0.0,7,2,2,0,0,0,0,1,1,2,1,2,0,0,0,0,1,0.6638000000000001,28.6494,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CCN1CCNCC1,3.307361111111111,1.1744444444444444,3.307361111111111,1.1744444444444444,0.5123476506115503,114.19200000000001,100.07999999999998,114.11569844799999,48,0,0.010725426294836499,-0.3141866425289304,0.3141866425289304,0.010725426294836499,1.375,2.0,2.375,2.1250162554146717,57.548875021634686,5.819990956308912,5.482747501432696,5.482747501432696,3.931851652578137,3.362896860423609,3.362896860423609,2.1842617547667325,2.1842617547667325,1.656829315876886,1.656829315876886,1.0273728139170841,1.0273728139170841,-0.08,91.36757727918736,6.046262626262625,3.0480339439763515,1.4562252861602496,50.86782630009476,10.216698334856808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,6.544756405912575,26.1790256236503,0.0,0.0,0.0,0.0,10.216698334856808,0.0,6.923737199690624,32.72378202956288,0.0,0.0,0.0,5.316788604006331,0.0,0.0,0.0,37.62369176041336,0.0,0.0,6.923737199690624,0.0,0.0,0.0,0.0,15.27,0.0,0.0,0.0,0.0,0.0,0.0,32.72378202956288,0.0,0.0,17.140435534547432,0.0,0.0,0.0,2.454861111111111,3.307361111111111,0.0,0.0,0.0,0.0,8.237777777777778,0.0,1.0,8,1,2,0,1,1,0,0,0,2,1,2,1,0,1,1,1,-0.08850000000000002,34.98369999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCCCCNCCCN,5.321641550138574,0.7816358024691358,5.321641550138574,0.7816358024691358,0.42954372454005807,145.25,126.09799999999998,145.15789760799998,62,0,-0.0036898615037560703,-0.3304726675633163,0.3304726675633163,0.0036898615037560703,0.8,1.4,2.0,2.6476048489438337,48.81290899230693,7.6568542494923815,6.604448006685084,6.604448006685084,4.914213562373096,4.023603362114273,4.023603362114273,2.388010440969447,2.388010440969447,1.3653550716504104,1.3653550716504104,0.7463996399133721,0.7463996399133721,-0.12,175.07674799821407,9.88,8.880000000000003,7.8800000000000034,63.158547291842666,16.784123558330702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.44149049242832,0.0,0.0,0.0,0.0,0.0,5.316788604006331,11.46733495432437,19.26246486877803,26.1790256236503,0.0,0.0,0.0,16.784123558330702,0.0,0.0,0.0,26.1790256236503,0.0,0.0,19.26246486877803,0.0,0.0,0.0,0.0,64.07,0.0,0.0,0.0,0.0,0.0,39.02066886950232,6.4208216229260096,0.0,0.0,5.316788604006331,11.46733495432437,0.0,0.0,0.0,3.285555555555556,10.631060878054926,0.0,0.0,3.374326814058957,3.7090567523305618,0.0,1.0,10,5,3,0,0,0,0,0,0,3,3,3,7,0,0,0,0,-0.3362999999999989,44.82950000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
CN1CCC(CCCC2CCN(C)CC2)CC1,2.479633093978332,1.0393186780885193,2.479633093978332,1.0393186780885193,0.7429230053433116,238.41899999999993,208.17899999999995,238.24089895999998,100,0,-0.0019137015178717508,-0.3063474903200122,0.3063474903200122,0.0019137015178717508,0.7058823529411765,1.0588235294117647,1.411764705882353,1.5364683867297937,178.9673593457506,12.08757566981053,11.827302322431194,11.827302322431194,8.237183443017882,7.6088279978504465,7.6088279978504465,6.424206856298255,6.424206856298255,4.901018535774955,4.901018535774955,3.396676495426456,3.396676495426456,-0.08,8994.15259327397,13.35397241709184,6.74607993811086,4.591467764060358,107.35644566273037,9.799819461700956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.26246486877803,77.7934681730315,0.0,0.0,0.0,0.0,0.0,9.799819461700956,11.835812092322787,44.94575136048208,40.27436958900468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.074189050705634,0.0,11.835812092322787,44.94575136048208,0.0,0.0,0.0,0.0,6.48,0.0,0.0,0.0,0.0,0.0,11.835812092322787,71.12477698413238,0.0,0.0,23.895163427055337,0.0,0.0,0.0,4.959266187956664,0.0,0.0,2.0786373561770386,0.0,10.282478426555807,5.328928368408888,4.517356327568269,1.0,17,0,2,0,2,2,0,0,0,2,0,2,4,0,2,2,2,2.840300000000001,74.29300000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CN(C)CCCCCCN(C)C,2.2558985260770976,1.2380598072562359,2.2558985260770976,1.2380598072562359,0.5390053955616521,172.316,148.12399999999997,172.19394876799998,74,0,-0.002483636040548595,-0.3093999384052837,0.3093999384052837,0.002483636040548595,0.5833333333333334,0.9166666666666666,1.1666666666666667,2.9119075530466247,77.839369077088,9.397341225498538,9.137067878119202,9.137067878119202,5.625897657686229,4.921309914033508,4.921309914033508,4.02076541294032,4.02076541294032,1.9606549570167535,1.9606549570167535,1.2096157203769282,1.2096157203769282,-0.08,331.50388351071973,11.920000000000002,7.562989054547093,9.92,77.54339739780575,9.799819461700956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.841643245852019,54.12184398838592,0.0,0.0,0.0,0.0,0.0,9.799819461700956,0.0,25.683286491704038,41.28020074253391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.080020204234856,0.0,0.0,25.683286491704038,0.0,0.0,0.0,0.0,6.48,0.0,0.0,0.0,0.0,0.0,0.0,38.77279930352919,0.0,0.0,37.99050739240972,0.0,0.0,0.0,4.511797052154195,0.0,0.0,0.0,0.0,5.457239229024943,2.4761196145124718,8.55484410430839,1.0,12,0,2,0,0,0,0,0,0,2,0,2,7,0,0,0,0,1.67,55.57600000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
CC(C)(CN)CN,5.336805555555555,0.13888888888888884,5.336805555555555,0.13888888888888884,0.51250378133091,102.18100000000001,88.069,102.11569844799999,44,0,-0.001375245700593549,-0.32989208534995124,0.32989208534995124,0.001375245700593549,1.1428571428571428,1.4285714285714286,1.4285714285714286,3.3604351426960584,44.041843979966416,5.914213562373096,5.068914100752346,5.068914100752346,3.121320343559643,2.5236033621142733,2.5236033621142733,2.572461852836958,2.572461852836958,1.105171715522539,1.105171715522539,0.08333333333333334,0.08333333333333334,-0.08,26.838740541269832,6.92,2.28455463728191,2.595675675675676,44.878800879441414,11.46733495432437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.847474399381248,18.50450328122193,0.0,0.0,0.0,0.0,0.0,0.0,16.88232542372115,13.847474399381248,13.08951281182515,0.0,0.0,0.0,11.46733495432437,0.0,0.0,0.0,13.08951281182515,0.0,5.41499046939678,13.847474399381248,0.0,0.0,0.0,0.0,52.04,0.0,0.0,0.0,5.41499046939678,13.08951281182515,0.0,0.0,0.0,13.847474399381248,0.0,11.46733495432437,0.0,0.0,0.0,0.0,10.8125,0.0,0.0,0.0,5.4375,0.0,1.0,7,4,2,0,0,0,0,0,0,2,2,2,2,0,0,0,0,-0.06999999999999951,31.889799999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NC1CCNC1,5.472222222222222,0.4351851851851849,5.472222222222222,0.4351851851851849,0.40915254898182524,86.13799999999999,76.05799999999999,86.08439831999999,36,0,0.017690577011856962,-0.32650369380778094,0.32650369380778094,0.017690577011856962,1.6666666666666667,2.5,2.6666666666666665,2.184105569636068,38.8127439131334,4.405777393935816,3.776020881938894,3.776020881938894,2.893846850117352,2.3569366954476068,2.3569366954476068,1.752878935212589,1.752878935212589,1.0984313392852123,1.0984313392852123,0.6769770297464954,0.6769770297464954,-0.08,33.548875021634686,4.088918918918919,1.5787924755254101,0.6979745397440609,37.7179990981109,11.050456081168516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.965578028838586,12.586597235060536,0.0,0.0,0.0,0.0,5.316788604006331,5.733667477162185,12.462662452073971,13.08951281182515,0.0,0.0,0.0,11.050456081168516,0.0,0.0,0.0,19.13135364097311,0.0,0.0,6.4208216229260096,0.0,0.0,0.0,0.0,38.05,0.0,0.0,0.0,0.0,6.041840829147961,19.51033443475116,0.0,0.0,0.0,5.316788604006331,5.733667477162185,0.0,0.0,0.0,3.1469907407407405,5.472222222222222,0.0,0.4351851851851849,1.1527777777777777,2.1261574074074074,0.0,1.0,6,3,2,0,1,1,0,0,0,2,2,2,0,0,1,1,1,-0.6930000000000003,25.462099999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C(CC1CCNCC1)CC1CCNCC1,3.446245354623331,1.035153297430083,3.446245354623331,1.035153297430083,0.7428048698954872,210.36499999999998,184.15699999999998,210.20959883199998,88,0,-0.0046268107082042525,-0.31671159657198394,0.31671159657198394,0.0046268107082042525,0.6666666666666666,1.0666666666666667,1.4666666666666666,1.5281104347361538,139.9188881091498,10.347088693804373,9.932875131431276,9.932875131431276,7.449489742783179,6.863703305156274,6.863703305156274,5.317655005731029,5.317655005731029,4.142195083623215,4.142195083623215,3.0359716745634113,3.0359716745634113,-0.08,4414.324202483753,11.406730133077446,6.491155281613021,4.116334381160423,94.20661846074648,10.633577208012662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.26246486877803,63.698124207677125,0.0,0.0,0.0,0.0,0.0,10.633577208012662,11.835812092322787,44.94575136048208,26.1790256236503,0.0,0.0,0.0,10.633577208012662,0.0,0.0,0.0,26.1790256236503,0.0,11.835812092322787,44.94575136048208,0.0,0.0,0.0,0.0,24.06,0.0,0.0,0.0,0.0,0.0,11.835812092322787,71.12477698413237,0.0,0.0,10.633577208012662,0.0,0.0,0.0,0.0,6.892490709246662,0.0,2.070306594860166,0.0,10.156189846308894,5.047679516250945,0.0,1.0,15,2,2,0,2,2,0,0,0,2,2,2,4,0,2,2,2,2.1559,65.03840000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNCCN,5.076527777777778,0.7326388888888888,5.076527777777778,0.7326388888888888,0.4481613857519411,74.127,64.047,74.08439831999999,32,0,0.007144858468170089,-0.3292083049797481,0.3292083049797481,0.007144858468170089,1.8,2.4,2.4,2.19060968716425,12.36452797660028,4.121320343559642,3.4915638315627207,3.4915638315627207,2.414213562373095,1.7618016810571366,1.7618016810571366,0.8922285251880866,0.8922285251880866,0.3943375672974064,0.3943375672974064,0.14433756729740643,0.14433756729740643,-0.08,11.245112497836532,4.920000000000001,3.9200000000000004,3.92,32.358888137243525,11.050456081168516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.04767198267719,13.08951281182515,0.0,0.0,0.0,0.0,5.316788604006331,5.733667477162185,0.0,20.13718479450234,0.0,0.0,0.0,11.050456081168516,0.0,0.0,0.0,20.13718479450234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.05,0.0,0.0,0.0,0.0,0.0,13.08951281182515,0.0,0.0,7.04767198267719,5.316788604006331,5.733667477162185,0.0,0.0,0.0,2.892361111111111,5.076527777777778,0.0,0.0,0.0,1.6493055555555554,1.8818055555555555,1.0,5,3,2,0,0,0,0,0,0,2,2,2,2,0,0,0,0,-0.8354999999999999,22.9811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCCCNCCCCNCCCN,5.37723449546054,0.7853614215793703,5.37723449546054,0.7853614215793703,0.3452806057714905,202.34599999999995,176.13799999999998,202.21574683199998,86,0,-0.003689861499451453,-0.33042474493071083,0.33042474493071083,0.003689861499451453,0.5714285714285714,0.9285714285714286,1.2857142857142858,2.7847655305545773,86.12278797724058,10.485281374238573,9.225768350244728,9.225768350244728,6.914213562373096,5.730710143300821,5.730710143300821,3.49156383156272,3.49156383156272,2.072461852836957,2.072461852836957,1.2041241452319313,1.2041241452319313,-0.16,1347.9122533421119,13.84,12.84,11.839999999999998,87.80323581864053,22.100912162337032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.9518249271795,0.0,0.0,0.0,0.0,0.0,10.633577208012662,11.46733495432437,25.683286491704038,39.26853843547545,0.0,0.0,0.0,22.100912162337032,0.0,0.0,0.0,39.26853843547545,0.0,0.0,25.683286491704038,0.0,0.0,0.0,0.0,76.1,0.0,0.0,0.0,0.0,0.0,52.11018168132747,12.841643245852019,0.0,0.0,10.633577208012662,11.46733495432437,0.0,0.0,0.0,6.721202128999748,10.75446899092108,0.0,0.0,4.628861961451247,5.895466918627925,0.0,1.0,14,6,4,0,0,0,0,0,0,4,4,4,11,0,0,0,0,-0.35659999999999775,62.31620000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
CCCCCCC(C)N,5.5746315192743765,0.4044964096749809,5.5746315192743765,0.4044964096749809,0.5662504505172608,129.24699999999999,110.09499999999998,129.151749608,56,0,0.0010432061602495039,-0.32798749203665556,0.32798749203665556,0.0010432061602495039,1.2222222222222223,1.8888888888888888,2.3333333333333335,2.746690906857495,50.52932501298081,7.112884175122364,6.69023444431199,6.69023444431199,4.270055610029662,4.026038674173369,4.026038674173369,2.826619190567346,2.826619190567346,1.5130193370866847,1.5130193370866847,0.8930895380237326,0.8930895380237326,-0.04,84.62711413110172,8.960000000000003,6.08562814070352,7.9600000000000035,58.63373652561852,5.733667477162185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.60702369139466,13.344558822616634,6.041840829147961,0.0,0.0,0.0,0.0,0.0,5.733667477162185,51.99342334315925,0.0,0.0,0.0,0.0,5.733667477162185,0.0,0.0,0.0,6.041840829147961,0.0,0.0,45.95158251401129,0.0,0.0,0.0,0.0,26.02,0.0,0.0,0.0,0.0,6.041840829147961,0.0,32.10410811463005,0.0,0.0,13.847474399381248,5.733667477162185,0.0,0.0,0.0,0.0,5.5746315192743765,0.0,0.4044964096749809,6.550812547241119,4.303392857142857,0.0,1.0,9,2,1,0,0,0,0,0,0,1,1,1,5,0,0,0,0,2.3040000000000003,42.40840000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
NCc1ccc(N)cc1,5.440555555555555,0.583611111111111,5.440555555555555,0.583611111111111,0.5392960867143269,122.17099999999998,112.09099999999998,122.08439831999999,48,0,0.03136924101508738,-0.39872855191910134,0.39872855191910134,0.03136924101508738,1.1111111111111112,1.6666666666666667,2.111111111111111,2.881555877646136,178.61256853719752,6.69023444431199,5.171208396324303,5.171208396324303,4.325698502695489,2.8718440206978686,2.8718440206978686,1.9457057690291284,1.9457057690291284,1.2154214566473247,1.2154214566473247,0.6537201393916365,0.6537201393916365,-1.02,129.22533870330605,6.105313283208021,2.5060902566656362,1.435851175012691,54.476126627919,11.46733495432437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.13273413692322,17.696185628620217,12.232142680596137,0.0,0.0,5.687386274683562,0.0,0.0,5.733667477162185,6.544756405912575,5.733667477162185,29.828919765543436,0.0,0.0,11.46733495432437,5.687386274683562,0.0,0.0,0.0,6.544756405912575,0.0,5.563451491696996,24.26546827384644,0.0,0.0,0.0,52.04,0.0,0.0,0.0,0.0,6.544756405912575,11.250837766380558,0.0,0.0,24.26546827384644,0.0,11.46733495432437,0.0,0.0,0.0,0.0,12.699074074074074,0.0,7.550648148148148,0.0,0.583611111111111,0.0,0.14285714285714285,9,4,2,0,0,0,1,0,1,2,2,2,1,0,0,0,1,0.7275,38.74580000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(CN)CCCN,5.371990740740741,0.651435185185185,5.371990740740741,0.651435185185185,0.55548473377373,116.20800000000001,100.08,116.13134851199999,50,0,-0.005149481387403878,-0.3304733197648558,0.3304733197648558,0.005149481387403878,1.375,2.0,2.375,2.862065598305084,45.79319390447951,6.405777393935816,5.560477932315068,5.560477932315068,3.808060412490447,3.2103434310450782,3.2103434310450782,2.2717776357009543,2.2717776357009543,1.30341649735279,1.30341649735279,0.5841639729248538,0.5841639729248538,-0.08,56.62563225878344,7.919999999999998,5.0645086705202305,4.088918918918919,51.24374299383801,11.46733495432437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,31.849062103838563,0.0,0.0,0.0,0.0,0.0,0.0,17.385241000485763,19.765380445542643,13.08951281182515,0.0,0.0,0.0,11.46733495432437,0.0,0.0,0.0,13.08951281182515,0.0,5.917906046161393,19.765380445542643,0.0,0.0,0.0,0.0,52.04,0.0,0.0,0.0,0.0,5.917906046161393,19.51033443475116,6.4208216229260096,0.0,0.0,6.923737199690624,11.46733495432437,0.0,0.0,0.0,0.0,10.662685185185186,0.651435185185185,0.0,2.283101851851852,3.736111111111111,0.0,1.0,8,4,2,0,0,0,0,0,0,2,2,2,4,0,0,0,0,0.32010000000000016,36.50679999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
